SLWI,2,West Indies,KA Pollard,SD Hope,2020-21
SLWI,3,Sri Lanka,FDM Karunaratne,LD Chandimal,2020-21
SLWI,3,West Indies,KA Pollard,SD Hope,2020-21
BANNZ,1,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2020-21
BANNZ,1,New Zealand,TWM Latham,TWM Latham,2020-21
BANNZ,2,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2020-21
BANNZ,2,New Zealand,TWM Latham,TWM Latham,2020-21
BANNZ,3,New Zealand,TWM Latham,TWM Latham,2020-21
BANNZ,3,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2020-21
ENGIND,1,India,V Kohli,KL Rahul,2020-21
ENGIND,1,England,EJG Morgan,JC Buttler,2020-21
ENGIND,2,India,V Kohli,RR Pant,2020-21
ENGIND,2,England,JC Buttler,JC Buttler,2020-21
ENGIND,3,India,V Kohli,RR Pant,2020-21
ENGIND,3,England,JC Buttler,JC Buttler,2020-21
PAKSA,1,South Africa,T Bavuma,Q de Kock,2021
PAKSA,1,Pakistan,Babar Azam,Mohammad Rizwan,2021
PAKSA,2,South Africa,T Bavuma,Q de Kock,2021
PAKSA,2,Pakistan,Babar Azam,Mohammad Rizwan,2021
PAKSA,3,Pakistan,Babar Azam,Sarfraz Ahmed,2021
PAKSA,3,South Africa,T Bavuma,H Klaasen,2021
SLBAN,1,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2021
SLBAN,1,Sri Lanka,MDKJ Perera,MDKJ Perera,2021
SLBAN,2,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2021
SLBAN,2,Sri Lanka,MDKJ Perera,MDKJ Perera,2021
SLBAN,3,Sri Lanka,MDKJ Perera,N Dickwella,2021
SLBAN,3,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2021
IRENED,1,Netherlands,PM Seelaar,SA Edwards,2021
IRENED,1,Ireland,A Balbirnie,L Tucker,2021
IRENED,2,Ireland,A Balbirnie,L Tucker,2021
IRENED,2,Netherlands,PM Seelaar,SA Edwards,2021
IRENED,3,Ireland,A Balbirnie,L Tucker,2021
IRENED,3,Netherlands,PM Seelaar,SA Edwards,2021
SLENG,1,Sri Lanka,MDKJ Perera,MDKJ Perera,2021
